timestamp,open,high,low,close,volume
2026-04-01,68224.4688,69191.2734,67591.1406,68369.2266,-1795108864
2026-03-31,66694.5859,68495.2734,65950.4375,68233.3125,48018378
2026-03-30,65958.3516,68087.2891,65759.8047,66691.4453,-959711484
2026-03-29,66319.6953,67052.9531,64971.707,65954.9219,171053305
2026-03-28,66338.5,67232.8594,65906.7422,66319.6953,-549953025
2026-03-27,68790.8359,69117.5312,65532.5703,66338.375,-761186662
2026-03-26,71310.1172,71410.3906,68118.3516,68791.625,307364551
2026-03-25,70520.0469,71985.7422,70383.5938,71309.8828,1050053379
2026-03-24,70912.6719,71371.3047,68920.6953,70517.8594,1526816735
2026-03-23,67843.0,71782.2578,67458.8438,70914.8594,-30938195
2026-03-22,68737.4453,69561.7734,67372.875,67845.2109,43280436
2026-03-21,70522.4688,71051.2734,68602.9141,68711.5234,-365481762
2026-03-20,69911.5312,71346.7969,69398.8828,70522.5859,-355627257
2026-03-19,71250.3516,71598.8438,68805.5234,69912.7891,1681760438
2026-03-18,73936.8516,74658.9766,70503.8594,71245.5781,-1015629101
2026-03-17,74855.2969,75988.3984,73444.2266,73922.4766,-2038885824
2026-03-16,72798.1719,74901.8594,72300.6328,74861.0859,-262136439
2026-03-15,71213.6797,73173.0078,70882.4219,72789.9141,-2073502403
2026-03-14,70965.3828,71291.2031,70339.5859,71214.625,808710016
2026-03-13,70497.0469,73927.3281,70410.7266,70968.2656,1037684361
2026-03-12,70209.7656,70775.8281,69230.1562,70493.4609,-2077824831
2026-03-11,69931.25,71337.6641,68998.8672,70204.8828,-2007780408
2026-03-10,68402.7188,71770.8984,68402.7188,69926.9219,-1830578752
2026-03-09,65969.5859,69474.9453,65858.0078,68402.3828,-2039732174
2026-03-08,67272.5,68177.7891,65639.1953,65969.7812,-1164658252
2026-03-07,68136.6875,68515.1641,66969.2578,67272.5938,1783864731
2026-03-06,70842.1562,71378.5703,67757.8203,68136.4922,827289911
2026-03-05,72712.6562,73555.7891,70654.8828,70841.125,-366765825
2026-03-04,68290.5625,74051.8047,67437.4062,72710.5781,2058657242
2026-03-03,68785.0781,69232.8906,66237.6172,68293.6484,703358793
2026-03-02,65734.0781,70044.0,65303.1367,68775.8516,863517204
2026-03-01,67005.8828,68162.8203,65076.7305,65738.1016,2078436265
2026-02-28,65878.9297,67714.5234,63062.2188,66995.8594,-908175848
2026-02-27,67456.5156,68220.4062,64946.0352,65881.7969,1628950278
2026-02-26,67954.8672,68843.3516,66523.7344,67453.7734,38924563
2026-02-25,64077.7695,69953.5312,63942.4844,67960.125,2089626803
2026-02-24,64616.0156,64992.1562,62553.1875,64080.043,-2100341874
2026-02-23,67668.4297,67668.4297,63924.4375,64616.7383,-586150243
2026-02-22,67998.8281,68235.2266,67185.6016,67659.3906,713666828
2026-02-21,68000.25,68657.7031,67533.0703,68003.7656,1177766458
2026-02-20,66958.5781,68269.0312,66452.4844,68005.4219,263227048
2026-02-19,66425.625,67277.125,65637.4297,66957.5234,1428215947
2026-02-18,67488.0234,68434.4297,65845.8984,66425.3203,-1265436725
2026-02-17,68843.0938,69201.8672,66615.2812,67494.2188,507197672
2026-02-16,68782.3984,70067.2344,67301.5859,68843.1562,-741592942
2026-02-15,69764.9531,70939.2891,68052.5469,68788.1875,1536447086
2026-02-14,68856.9844,70481.1641,68706.6172,69767.625,1652659277
2026-02-13,66213.375,69382.8359,65835.7812,68857.8438,-2128897074
2026-02-12,66992.1953,68339.4922,65092.1094,66221.8438,1701398311
2026-02-11,68791.8594,69242.6797,65757.3047,66991.9688,-1867661522
2026-02-10,70137.3906,70464.2656,67913.0938,68793.9609,1938357413
2026-02-09,70243.3281,71369.9688,68291.0312,70120.7812,541991240
2026-02-08,69283.7266,72206.9062,68852.8984,70264.7266,1067016955
2026-02-07,70553.7969,71611.1484,67364.4453,69281.9688,-2077401777
2026-02-06,62704.4531,71681.3047,60074.2031,70555.3906,-1289857503
2026-02-05,73016.375,73161.5547,62353.5352,62702.0977,955359324
2026-02-04,75640.0938,76864.6562,71779.9297,73019.7031,-1504112792
2026-02-03,78693.5078,79118.8516,72897.1406,75633.5469,-470365914
2026-02-02,76968.875,79258.6094,74551.3359,78688.7656,2126145652
2026-02-01,78626.125,79322.6094,75698.8984,76974.4453,1832902192
2026-01-31,84126.5,84136.9219,75815.8828,78621.1172,1759782423
2026-01-30,84562.7266,84602.1641,81071.4766,84128.6562,-930627945
2026-01-29,89169.8516,89200.7812,83250.6016,84561.5859,228573722
2026-01-28,89104.0469,90439.2891,88721.4609,89184.5703,1152713632
2026-01-27,88257.4766,89427.125,87228.9219,89102.5703,90236603
2026-01-26,86566.5234,88743.0703,86429.2891,88267.1406,-1915353282
2026-01-25,89104.7656,89193.1484,86003.7109,86572.2188,1765248354
2026-01-24,89506.1484,89811.6094,89044.2891,89110.7344,1673785824
2026-01-23,89462.0469,91100.25,88486.3594,89503.875,342880373
2026-01-22,89378.5234,90258.9609,88438.4453,89462.4531,1189947326
2026-01-21,88326.5078,90430.4062,87231.5703,89376.9609,495847586
2026-01-20,92553.6016,92798.4297,87814.9297,88310.9062,1533360479
2026-01-19,93655.6719,93660.8281,92089.25,92553.5938,540535844
2026-01-18,95101.1797,95491.5078,93588.8672,93634.4297,-665055248
2026-01-17,95525.1562,95598.4766,95005.6172,95099.9219,-1158154062
2026-01-16,95554.1016,95801.8906,94259.2734,95525.1172,-1111567831
2026-01-15,96931.2891,97150.1719,95103.2422,95551.1875,1546755475
2026-01-14,95322.9062,97860.6016,94583.0469,96929.3281,462948719
2026-01-13,91185.3359,96011.625,90941.9297,95321.7812,-853900494
2026-01-12,90825.8594,92395.5234,90055.0234,91192.9922,-1603397602
2026-01-11,90385.3594,91155.2266,90212.0234,90827.4609,-14300207
2026-01-10,90510.1016,90713.0312,90283.3984,90386.6484,-499006606
2026-01-09,91026.2734,91910.6719,89625.3828,90513.1016,-348798980
2026-01-08,91309.6406,91485.8516,89233.875,91027.125,-562975930
2026-01-07,93727.4688,93738.7891,90601.8047,91308.0547,511622093
2026-01-06,93876.9453,94395.2969,91286.5469,93729.0312,890997705
2026-01-05,91414.625,94762.0703,91414.625,93882.5547,1836799700
2026-01-04,90603.0,91712.5859,90595.1016,91413.4922,1000687592
2026-01-03,89945.0547,90679.5703,89328.0703,90603.1875,-700007888
2026-01-02,88733.0625,90884.4609,88298.6172,89944.6953,-845734085
2026-01-01,87508.0469,88803.2266,87399.4062,88731.9844,1669174806
2025-12-31,88429.5859,89080.2891,87130.5625,87508.8281,-529527752
2025-12-30,87134.3516,89297.9375,86735.5469,88430.1328,1226617857
2025-12-29,87835.7891,90299.1562,86717.9141,87138.1406,1166985593
2025-12-28,87799.3438,87986.8906,87394.9531,87835.8359,-2023311255
2025-12-27,87301.4297,87874.7812,87182.9766,87802.1562,856297422
2025-12-26,87235.5078,89459.4297,86628.1406,87301.4297,-493998052
2025-12-25,87608.3203,88501.7891,86949.2578,87234.7422,-1521620133
2025-12-24,87404.3203,87956.8828,86411.7969,87611.9609,-219505790
2025-12-23,88490.0312,88898.3828,86606.9766,87414.0,733338573
2025-12-22,88621.3984,90501.9297,87908.0703,88490.0156,-607233546
2025-12-21,88344.7031,89027.9531,87613.2031,88621.75,-1629313820
2025-12-20,88101.6719,88497.2031,87924.875,88344.0,1803294771
2025-12-19,85476.1328,89339.1172,85107.6641,88103.3828,-511329695
2025-12-18,86144.3672,89412.6641,84436.3125,85462.5078,1127507796
2025-12-17,87847.6172,90264.5703,85316.2656,86143.7578,1293719954
2025-12-16,86424.4062,88170.0938,85381.6875,87843.9844,-1687494737
2025-12-15,88171.0781,89983.9219,85304.0781,86419.7812,-1685125933
2025-12-14,90296.4375,90498.1094,87634.9375,88175.1797,-1073635347
2025-12-13,90257.7969,90647.5703,89800.9922,90298.7109,-186761330
2025-12-12,92513.6641,92747.9297,89532.6016,90270.4141,-1328494041
2025-12-11,92011.3047,93554.2656,89335.2969,92511.3359,108325181
2025-12-10,92695.2344,94477.1562,91640.1328,92020.9453,996185073
2025-12-09,90639.7031,94601.5703,89586.9766,92691.7109,-1857755296
2025-12-08,90424.5859,92267.1172,89644.8906,90640.2031,1559524208
2025-12-07,89277.8125,91740.8438,87799.5625,90405.6406,150258704
2025-12-06,89389.3594,90267.4609,88951.6641,89272.375,-660663259
2025-12-05,92133.6484,92702.6406,88152.1406,89387.7578,-1168110807
2025-12-04,93454.2578,94038.2422,90976.1016,92141.625,113893241
2025-12-03,91345.0938,94060.7734,91056.3906,93527.8047,340793658
2025-12-02,86322.5391,92316.6328,86202.1953,91350.2031,1237386883
2025-12-01,90389.1094,90398.1562,83862.25,86321.5703,2063548504
2025-11-30,90838.2109,91965.0469,90394.3125,90394.3125,-156802795
2025-11-29,90918.7422,91187.6172,90260.1875,90851.7578,-732932209
2025-11-28,91285.3828,92969.0859,90257.1172,90919.2656,766288145
2025-11-27,90517.7656,91897.5781,90089.5156,91285.375,1206047997
2025-11-26,87345.5859,90581.1562,86316.8984,90518.3672,2071792429
2025-11-25,88269.9609,88457.3359,86131.4297,87341.8906,412834105
2025-11-24,86798.7734,89206.3359,85272.1953,88270.5625,1419452078
2025-11-23,84648.6094,88038.4688,84641.7734,86805.0078,-2046106568
2025-11-22,85098.5625,85503.0078,83490.8984,84648.3594,2138393582
2025-11-21,86528.7734,87380.8047,80659.8125,85090.6875,308487232
